ReviewID,ReviewTime,Review
5.78265e+17,Wed Mar 18 18:40:13 +0000 2015,powerful opioid fentanyl blamed spike u drug overdoses
5.78254e+17,Wed Mar 18 17:57:20 +0000 2015,new global disaster plan set target curb risk
5.78243e+17,Wed Mar 18 17:14:40 +0000 2015,sanofi r amp head bemoans divergence global drug regulation
5.78239e+17,Wed Mar 18 16:56:26 +0000 2015,hot flash
5.78235e+17,Wed Mar 18 16:40:43 +0000 2015,gate bloomberg create fourth quarter million fund fight big tobacco
5.78225e+17,Wed Mar 18 16:02:34 +0000 2015,india report outbreak h5n1 bird flu uttar pradesh oie
5.78209e+17,Wed Mar 18 14:57:20 +0000 2015,u report outbreak low pathogenic bird flu california oie
5.78201e+17,Wed Mar 18 14:28:44 +0000 2015,rt reutersus u reported outbreak low pathogenic h7n3 bird flu turkey farm california oie
5.782e+17,Wed Mar 18 14:22:43 +0000 2015,exclusive u roll back criticized lost pleasure approach health rule
5.78172e+17,Wed Mar 18 12:33:29 +0000 2015,fda panel discus ebola vaccine development may
5.78147e+17,Wed Mar 18 10:54:01 +0000 2015,palestinian student design vest help blind navigate
5.781e+17,Wed Mar 18 07:44:52 +0000 2015,astrazeneca two one drug succeeds lung disease test
5.78064e+17,Wed Mar 18 05:23:10 +0000 2015,exclusive u roll back lost pleasure approach health rule
5.77983e+17,Wed Mar 18 00:01:12 +0000 2015,device manufacturer sued superbug outbreak l hospital
5.77956e+17,Tue Mar 17 22:13:02 +0000 2015,mother quest cure son
5.77945e+17,Tue Mar 17 21:30:21 +0000 2015,salty snack tied higher blood pressure youth
5.7794e+17,Tue Mar 17 21:09:56 +0000 2015,nektar drug fails late stage study breast cancer patient
5.77936e+17,Tue Mar 17 20:54:14 +0000 2015,another four u ebola aid worker flown back u monitoring
5.77907e+17,Tue Mar 17 18:57:23 +0000 2015,chile considers bill ease abortion ban
5.77907e+17,Tue Mar 17 18:57:23 +0000 2015,one five newborn death could prevented safe water expert
5.779e+17,Tue Mar 17 18:30:23 +0000 2015,trader joe recall raw walnut product salmonella risk
5.77885e+17,Tue Mar 17 17:31:46 +0000 2015,young runner may pm symptom
5.77869e+17,Tue Mar 17 16:26:20 +0000 2015,novartis unit hit 110 million gender discrimination suit
5.77869e+17,Tue Mar 17 16:26:20 +0000 2015,french parliament pass deep sleep bill end life
5.77869e+17,Tue Mar 17 16:26:19 +0000 2015,novo nordisk ceo apparent see even focus diabetes
5.77856e+17,Tue Mar 17 15:34:34 +0000 2015,early x ray might help elderly new back pain
5.77849e+17,Tue Mar 17 15:07:37 +0000 2015,aspirin colon cancer benefit backfire dna type study
5.77849e+17,Tue Mar 17 15:07:36 +0000 2015,health fresh priority disaster plan
5.77845e+17,Tue Mar 17 14:51:55 +0000 2015,guinea ebola case rise
5.77833e+17,Tue Mar 17 14:04:39 +0000 2015,fda staff find new safety problem glaxo asthma drug
5.77825e+17,Tue Mar 17 13:33:03 +0000 2015,tuberculosis superbug strain ravaging europe
5.77804e+17,Tue Mar 17 12:09:47 +0000 2015,esperion cholesterol drug succeeds mid stage study
5.77778e+17,Tue Mar 17 10:25:52 +0000 2015,half million baby die year unhygienic hospital
5.77745e+17,Tue Mar 17 08:13:20 +0000 2015,dementia drug research aided 100 million venture capital fund
5.77742e+17,Tue Mar 17 08:01:59 +0000 2015,india bet mobile battle maternal
5.77678e+17,Tue Mar 17 03:47:20 +0000 2015,yellowstone bison manager consider alternative management policy
5.77674e+17,Tue Mar 17 03:31:35 +0000 2015,thousand snow goose fall dead sky idaho
5.7767e+17,Tue Mar 17 03:15:44 +0000 2015,u ebola patient critical condition nih
5.77613e+17,Mon Mar 16 23:30:45 +0000 2015,expert call transparency insulin pump problem
5.77609e+17,Mon Mar 16 23:14:58 +0000 2015,gilead hepatitis c drug largely cost effective u
5.77581e+17,Mon Mar 16 21:24:26 +0000 2015,gilead hepatitis c drug largely cost effective u study
5.7756e+17,Mon Mar 16 20:01:28 +0000 2015,fda panel recommends unblinding study imbruvica show clear benefit
5.77552e+17,Mon Mar 16 19:29:51 +0000 2015,uk cigarette packet branding ban pass final legislative hurdle
5.77543e+17,Mon Mar 16 18:51:43 +0000 2015,possible u ebola patient nebraska isolated hospital
5.77524e+17,Mon Mar 16 17:35:17 +0000 2015,u ebola patient critical condition nih
5.77522e+17,Mon Mar 16 17:28:34 +0000 2015,doctor trained spot sex trafficking victim
5.77518e+17,Mon Mar 16 17:12:36 +0000 2015,implanted heart valve safe low risk patient danish study
5.7751e+17,Mon Mar 16 16:43:12 +0000 2015,seven strategy keeping woman stem field
5.775e+17,Mon Mar 16 16:00:22 +0000 2015,france likely pas bill banning super skinny model
5.77493e+17,Mon Mar 16 15:35:37 +0000 2015,disneyland measles outbreak linked low vaccination rate
5.77437e+17,Mon Mar 16 11:50:29 +0000 2015,horse dung scientist scent antibiotic success
5.77406e+17,Mon Mar 16 09:48:49 +0000 2015,astrazeneca heart drug result positive knock
5.7734e+17,Mon Mar 16 05:25:29 +0000 2015,u may impose tougher curb contain bird flu arkansas
5.7726e+17,Mon Mar 16 00:08:10 +0000 2015,four american arrive nebraska monitored ebola virus
5.77171e+17,Sun Mar 15 18:14:52 +0000 2015,four american arrive nebraska monitored ebola virus
5.77171e+17,Sun Mar 15 18:14:51 +0000 2015,low mortality
5.77171e+17,Sun Mar 15 18:14:46 +0000 2015,medtronic valve replacement top surgery two year study
5.77133e+17,Sun Mar 15 15:41:49 +0000 2015,experimental cholesterol drug cut heart risk
5.77092e+17,Sun Mar 15 12:59:41 +0000 2015,new market liver disease spawn race better testing
5.76836e+17,Sat Mar 14 20:01:48 +0000 2015,least 10 people flown u possible ebola exposure cdc
5.7679e+17,Sat Mar 14 17:01:45 +0000 2015,usda report virulent strain avian flu kansa poultry
5.76784e+17,Sat Mar 14 16:34:44 +0000 2015,american honduras checked ebola released hospital
5.76763e+17,Sat Mar 14 15:11:30 +0000 2015,long term use astrazeneca heart drug brings benefit
5.76624e+17,Sat Mar 14 06:02:15 +0000 2015,american honduras isolated pending test ebola
5.76551e+17,Sat Mar 14 01:11:50 +0000 2015,three kansa patient die eating tainted ice cream
5.76526e+17,Fri Mar 13 23:30:33 +0000 2015,boston scientific win u approval atrial fibrillation device
5.76505e+17,Fri Mar 13 22:07:35 +0000 2015,fda probe blue bell creamery icecream product three death
5.76488e+17,Fri Mar 13 20:59:58 +0000 2015,merck expects denied approval sugammadex injection
5.76485e+17,Fri Mar 13 20:48:38 +0000 2015,u bird expert mystified midwest avian flu spread
5.76481e+17,Fri Mar 13 20:30:38 +0000 2015,simple vision test may help catch concussion
5.76481e+17,Fri Mar 13 20:30:37 +0000 2015,idaho lawmaker approve limit indoor tanning teen
5.76458e+17,Fri Mar 13 19:00:48 +0000 2015,watch closely explain frequently liberia ebola lesson
5.76452e+17,Fri Mar 13 18:38:18 +0000 2015,transgender people face discrimination healthcare
5.76431e+17,Fri Mar 13 17:15:24 +0000 2015,safety lapse possible deadly bacteria outbreak louisiana monkey
5.76425e+17,Fri Mar 13 16:48:19 +0000 2015,south african doctor perform world first penis transplant
5.7639e+17,Fri Mar 13 14:30:47 +0000 2015,fall may tied irregular heartbeat
5.76378e+17,Fri Mar 13 13:42:27 +0000 2015,american healthcare worker ebola arrives nih treatment 0i19wmaapvkf jpg
5.76345e+17,Fri Mar 13 11:30:39 +0000 2015,u healthcare worker ebola arrives u nbc
5.7631e+17,Fri Mar 13 09:12:45 +0000 2015,china drug approval backlog jumped third last year
5.7629e+17,Fri Mar 13 07:51:49 +0000 2015,india
5.76207e+17,Fri Mar 13 02:25:15 +0000 2015,lawmaker northwest eye new vaccine proposal bill defeat
5.76176e+17,Fri Mar 13 00:19:15 +0000 2015,expert call tobacco free world 2040
5.76176e+17,Fri Mar 13 00:19:15 +0000 2015,genetics study seek south asian health clue east london
5.76155e+17,Thu Mar 12 22:58:19 +0000 2015,worker louisiana primate facility possibly exposed deadly bacterium
5.76155e+17,Thu Mar 12 22:58:17 +0000 2015,kansa quarantine two county due missouri bird flu
5.76136e+17,Thu Mar 12 21:41:48 +0000 2015,pfizer pain drug lyrica fails study adolescent fibromyalgia
5.76136e+17,Thu Mar 12 21:41:48 +0000 2015,nih say admit u healthcare worker infected ebola
5.76131e+17,Thu Mar 12 21:21:38 +0000 2015,night
5.76131e+17,Thu Mar 12 21:21:38 +0000 2015,daily weigh in may encourage weight loss
5.7611e+17,Thu Mar 12 19:57:59 +0000 2015,two third u invasive cancer live five year study
5.7611e+17,Thu Mar 12 19:57:58 +0000 2015,fda review submitted bristol myers hepatitis c drug
5.76104e+17,Thu Mar 12 19:33:18 +0000 2015,measles case seen almost doubling ebola epidemic country
5.76093e+17,Thu Mar 12 18:52:47 +0000 2015,u regulator tighten requirement reusable medical device
5.76092e+17,Thu Mar 12 18:46:01 +0000 2015,strawberry top list pesticide laced food eu report
5.76092e+17,Thu Mar 12 18:46:01 +0000 2015,death toll west africa ebola outbreak pass 10
5.76074e+17,Thu Mar 12 17:34:12 +0000 2015,chemical exposure syria tied miscarriage
5.76065e+17,Thu Mar 12 16:57:57 +0000 2015,male smoker elevated risk osteoporosis
5.76061e+17,Thu Mar 12 16:42:13 +0000 2015,giant eagle recall bread milk allergen
5.76054e+17,Thu Mar 12 16:14:15 +0000 2015,raise minimum age buy cigarette decrease use u study
5.76045e+17,Thu Mar 12 15:41:32 +0000 2015,cochlear implant may benefit mind
5.76045e+17,Thu Mar 12 15:41:31 +0000 2015,raise minimum age buy cigarette decrease use u study
5.76045e+17,Thu Mar 12 15:41:31 +0000 2015,ebola could cost west africa 15 billion three year
5.76031e+17,Thu Mar 12 14:42:47 +0000 2015,fda say panel discus superbug spread
5.76031e+17,Thu Mar 12 14:42:46 +0000 2015,chicken destroyed bird flu found dutch farm
5.76031e+17,Thu Mar 12 14:42:46 +0000 2015,pfizer hunt new vaccine protect young old
5.7603e+17,Thu Mar 12 14:42:21 +0000 2015,rt reuterstv british nurse tested positive ebola via reuterstv
5.75977e+17,Thu Mar 12 11:11:05 +0000 2015,uk health worker ebola flying back
5.75946e+17,Thu Mar 12 09:05:04 +0000 2015,highly pathogenic bird flu confirmed arkansas turkey usda
5.75914e+17,Thu Mar 12 06:59:03 +0000 2015,ban new zealand dairy product poison threat government
5.75914e+17,Thu Mar 12 06:59:03 +0000 2015,u export risk bird flu enters heart poultry country
5.75889e+17,Thu Mar 12 05:20:03 +0000 2015,kfc face pressure mcdonald say antibiotic chicken
5.75873e+17,Thu Mar 12 04:17:07 +0000 2015,survival rate risky surgery u vary widely study
5.75818e+17,Thu Mar 12 00:36:43 +0000 2015,brain training
5.75784e+17,Wed Mar 11 22:23:51 +0000 2015,online offer personalized cancer medicine may trustworthy
5.75771e+17,Wed Mar 11 21:29:40 +0000 2015,hormone still largely help heart menopause
5.75767e+17,Wed Mar 11 21:14:04 +0000 2015,exclusive cv say biotech drug copy may bring price cut 40 50 percent
5.75758e+17,Wed Mar 11 20:40:13 +0000 2015,acadia delay u application market lead drug
5.75758e+17,Wed Mar 11 20:40:13 +0000 2015,exercise may preserve motor skill senior
5.7575e+17,Wed Mar 11 20:06:32 +0000 2015,hospital admission chest pain may result poor communication
5.75741e+17,Wed Mar 11 19:30:48 +0000 2015,specialty compounding halt production
5.7573e+17,Wed Mar 11 18:47:51 +0000 2015,ultrasound fight alzheimer mouse study hint new weapon
5.7573e+17,Wed Mar 11 18:47:45 +0000 2015,mutating h7n9 bird flu may pose pandemic threat
5.75726e+17,Wed Mar 11 18:32:11 +0000 2015,waning interest biggest risk race overcome ebola
5.75711e+17,Wed Mar 11 17:31:35 +0000 2015,fda proposal allow drug rep circulate data draw protest
5.75711e+17,Wed Mar 11 17:31:35 +0000 2015,uk military healthcare worker test positive ebola sierra leone
5.75711e+17,Wed Mar 11 17:31:35 +0000 2015,highly pathogenic bird flu detected arkansas turkey flock usda
5.75707e+17,Wed Mar 11 17:15:44 +0000 2015,hi tech paint give urinating reveler soaking
5.75695e+17,Wed Mar 11 16:30:52 +0000 2015,british parliament vote ban branding cigarette pack
5.75691e+17,Wed Mar 11 16:15:13 +0000 2015,screening men ed heart disease could save money
5.75686e+17,Wed Mar 11 15:54:18 +0000 2015,fda proposal allow drug rep circulate data draw protest
5.7567e+17,Wed Mar 11 14:49:06 +0000 2015,trial tekmira tkm ebola treatment start sierra leone
5.75623e+17,Wed Mar 11 11:44:14 +0000 2015,tyson continues effort cut antibiotic chicken production
5.75596e+17,Wed Mar 11 09:56:03 +0000 2015,record number sign swiss right die organization
5.75582e+17,Wed Mar 11 08:59:54 +0000 2015,parliament set vote ban branding cigarette pack
5.75569e+17,Wed Mar 11 08:08:02 +0000 2015,merck cancer drug first approved uk early access scheme
5.75499e+17,Wed Mar 11 03:29:01 +0000 2015,china scrutinize new zealand milk powder import poisoning scare
5.75499e+17,Wed Mar 11 03:29:01 +0000 2015,suspected bird flu arkansas poultry threatens export
5.75435e+17,Tue Mar 10 23:14:32 +0000 2015,suspected bird flu case found arkansas poultry
5.75429e+17,Tue Mar 10 22:52:10 +0000 2015,stress
5.75413e+17,Tue Mar 10 21:49:10 +0000 2015,kid britain learning sex school
5.75398e+17,Tue Mar 10 20:50:32 +0000 2015,tylenol maker pay 25 million selling metal contaminated drug
5.75398e+17,Tue Mar 10 20:50:32 +0000 2015,modified mediterranean diet also good weight loss
5.75398e+17,Tue Mar 10 20:50:31 +0000 2015,surgery may stop locker room taunt penis appearance
5.7539e+17,Tue Mar 10 20:19:18 +0000 2015,nearly 11 7 million signed obamacare health insurance hhs
5.75384e+17,Tue Mar 10 19:51:52 +0000 2015,evidence breast cancer prostate cancer cluster family
5.7538e+17,Tue Mar 10 19:36:13 +0000 2015,trying quit smoking smoking spouse may help
5.75368e+17,Tue Mar 10 18:48:29 +0000 2015,possible link prostate cancer breast cancer
5.7536e+17,Tue Mar 10 18:19:34 +0000 2015,brazil pass femicide law tackle rise gender killing
5.75343e+17,Tue Mar 10 17:09:54 +0000 2015,many young indian woman underweight
5.75343e+17,Tue Mar 10 17:09:54 +0000 2015,fda approves united therapeutic drug treating cancer child
5.75284e+17,Tue Mar 10 13:17:47 +0000 2015,hepatitis c pill drive surge u drug cost report
5.75155e+17,Tue Mar 10 04:42:09 +0000 2015,threat contaminate new zealand infant formula police
5.75071e+17,Mon Mar 09 23:11:30 +0000 2015,got diabetes app
5.75044e+17,Mon Mar 09 21:23:13 +0000 2015,rural
5.75033e+17,Mon Mar 09 20:38:15 +0000 2015,u fda decline remove serious warning pfizer chantix
5.75013e+17,Mon Mar 09 19:17:55 +0000 2015,apple researchkit give scientist ready access study subject
5.75009e+17,Mon Mar 09 19:01:33 +0000 2015,promising celiac disease therapy horizon
5.7499e+17,Mon Mar 09 17:49:36 +0000 2015,independent panel fda back kythera injection reduce double chin
5.74984e+17,Mon Mar 09 17:22:32 +0000 2015,evidence breast cancer prostate cancer cluster family
5.7498e+17,Mon Mar 09 17:06:44 +0000 2015,seeing medical record might ease hospital patient confusion
5.7498e+17,Mon Mar 09 17:06:44 +0000 2015,plant based diet
5.74925e+17,Mon Mar 09 13:30:25 +0000 2015,france push health reform despite medic anger
5.74908e+17,Mon Mar 09 12:22:58 +0000 2015,many marathon runner pacing may matter gender
5.74908e+17,Mon Mar 09 12:22:57 +0000 2015,electric noise treat parkinson symptom
5.74908e+17,Mon Mar 09 12:22:57 +0000 2015,rooibos wine target health conscious drinker
5.749e+17,Mon Mar 09 11:51:22 +0000 2015,cti biopharma blood cancer drug meet main goal trial
5.74896e+17,Mon Mar 09 11:35:47 +0000 2015,french parliament debate deep sleep bill end life
5.74074e+17,Sat Mar 07 05:08:11 +0000 2015,six way kidney swap complete san francisco hospital
5.74021e+17,Sat Mar 07 01:36:59 +0000 2015,nih director see solving data puzzle key u precision medicine
5.73991e+17,Fri Mar 06 23:40:05 +0000 2015,west virginia ban abortion 20 week governor veto
5.73967e+17,Fri Mar 06 22:03:17 +0000 2015,diabetic avoid problem attention heart risk
5.73961e+17,Fri Mar 06 21:40:39 +0000 2015,fda issue mobile app search drug shortage
5.73961e+17,Fri Mar 06 21:40:39 +0000 2015,ohio state require vaccination incoming student
5.73948e+17,Fri Mar 06 20:48:57 +0000 2015,upper body warm ups
5.73944e+17,Fri Mar 06 20:33:10 +0000 2015,final round six way kidney swap begin san francisco hospital
5.73936e+17,Fri Mar 06 20:01:37 +0000 2015,march madness gambling holiday risky compulsive gambler
5.73933e+17,Fri Mar 06 19:45:56 +0000 2015,u fda approves astellas drug invasive fungal infection
5.73923e+17,Fri Mar 06 19:07:29 +0000 2015,sexual problem equally common c section
5.73901e+17,Fri Mar 06 17:39:54 +0000 2015,sleep deprived nap might help immune system
5.73854e+17,Fri Mar 06 14:35:18 +0000 2015,missing sprinter sierra leone sleeping rough london
5.73854e+17,Fri Mar 06 14:35:17 +0000 2015,novartis win approval first u biosimilar drug
5.73846e+17,Fri Mar 06 14:03:45 +0000 2015,eli lilly loses alimta drug patent case germany actavis
5.73715e+17,Fri Mar 06 05:21:15 +0000 2015,kill woman aid breast cancer dirty wate
5.73645e+17,Fri Mar 06 00:42:19 +0000 2015,exclusive costco working end use human antibiotic chicken
5.73622e+17,Thu Mar 05 23:10:16 +0000 2015,inspector testing positive deadly bacteria get louisiana lab cdc
5.73618e+17,Thu Mar 05 22:54:10 +0000 2015,many u live far advanced stroke care
5.73599e+17,Thu Mar 05 21:42:07 +0000 2015,johnson amp johnson ordered pay 5 7 million california mesh trial
5.73595e+17,Thu Mar 05 21:23:59 +0000 2015,prenatal blood test detect cancer signal woman
5.73571e+17,Thu Mar 05 19:49:39 +0000 2015,san francisco hospital begin rare six way kidney transplant chain
5.73567e+17,Thu Mar 05 19:33:51 +0000 2015,drink day may good everyone
5.73552e+17,Thu Mar 05 18:35:04 +0000 2015,suicide suffocation increasing among u youth study
5.73544e+17,Thu Mar 05 18:03:41 +0000 2015,abbvie ceo say new form humira could thwart generic
