ReviewID,ReviewTime,Review
5.47487e+17,Tue Dec 23 20:20:43 +0000 2014,million already enrolled 2015 health policy
5.47464e+17,Tue Dec 23 18:47:31 +0000 2014,reader ask keep marketplace plan enrolled medicare mandrews110 answer insurance
5.47461e+17,Tue Dec 23 18:38:09 +0000 2014,medicaid doc facing big pay cut affect patient
5.47157e+17,Mon Dec 22 22:27:35 +0000 2014,heart doctor
5.46048e+17,Fri Dec 19 21:02:58 +0000 2014,mandrews110 answer insurance family
5.45982e+17,Fri Dec 19 16:39:11 +0000 2014,might alabama one conservative state nation expand medicaid
5.45981e+17,Fri Dec 19 16:38:23 +0000 2014,maryland say revamped online health insurance marketplace successful
5.4597e+17,Fri Dec 19 15:52:08 +0000 2014,datadatadata medicare cut payment 721 hospital highest rate infection
5.4597e+17,Fri Dec 19 15:51:24 +0000 2014,rt jordanrau viewing pleasure
5.45701e+17,Thu Dec 18 22:01:57 +0000 2014,rt jordanrau spreadsheet medicare penalty hospital underlying score crunch away
5.45692e+17,Thu Dec 18 21:29:54 +0000 2014,medicare cut payment 721 hospital highest rate infection
5.45675e+17,Thu Dec 18 20:18:51 +0000 2014,report access mental health service lag even coverage many expands
5.45663e+17,Thu Dec 18 19:33:46 +0000 2014,public sometimes easily swayed opinion health law
5.45407e+17,Thu Dec 18 02:35:50 +0000 2014,little
5.45285e+17,Wed Dec 17 18:30:18 +0000 2014,penalty getting insurance
5.45284e+17,Wed Dec 17 18:25:45 +0000 2014,fit bit
5.45279e+17,Wed Dec 17 18:07:14 +0000 2014,10 year work 1 3 billion dollar spent national child study
5.45271e+17,Wed Dec 17 17:35:59 +0000 2014,mt lvgillespie nih cancel child health study
5.45268e+17,Wed Dec 17 17:23:40 +0000 2014,nearly 2 5 million people picked obamacare health insurance plan latest
5.45267e+17,Wed Dec 17 17:20:59 +0000 2014,dc exchange glitch put risk temporarily losing insurance
5.44968e+17,Tue Dec 16 21:29:39 +0000 2014,nc pharmacist try boost health cut cost
5.44943e+17,Tue Dec 16 19:53:37 +0000 2014,woman coverage egg freezing
5.44933e+17,Tue Dec 16 19:13:33 +0000 2014,mouth
5.44922e+17,Tue Dec 16 18:29:44 +0000 2014,icymi small business drop coverage health law offer alternative
5.44922e+17,Tue Dec 16 18:29:00 +0000 2014,ever outpatient surgery center growing popularity spurred safety question
5.44881e+17,Tue Dec 16 15:45:45 +0000 2014,could alaska next expand medicaid anniefeidt dig
5.44877e+17,Tue Dec 16 15:29:12 +0000 2014,controversy around obama surgeon general pick run
5.44877e+17,Tue Dec 16 15:28:17 +0000 2014,tennessee gov pursues alternative medicaid expansion plan
5.44556e+17,Mon Dec 15 18:13:27 +0000 2014,swallow pill
5.44532e+17,Mon Dec 15 16:39:51 +0000 2014,small business dropping coverage health law offer alternative good deal
5.44516e+17,Mon Dec 15 15:34:04 +0000 2014,obamacare first 2015 deadline today detail
5.43511e+17,Fri Dec 12 21:03:12 +0000 2014,womb view
5.43483e+17,Fri Dec 12 19:10:15 +0000 2014,many obamacare plan set pocket spending limit cap
5.43115e+17,Thu Dec 11 18:49:36 +0000 2014,data everywhere health care making health care better
5.43083e+17,Thu Dec 11 16:42:04 +0000 2014,two big player boston hospital scene considering merger
5.43083e+17,Thu Dec 11 16:41:17 +0000 2014,spending deal includes provision health industry impact detail
5.43083e+17,Thu Dec 11 16:40:18 +0000 2014,temporary medicaid pay raise doctor set expire jan 1
5.43068e+17,Thu Dec 11 15:39:32 +0000 2014,morning health policy headline
5.43057e+17,Thu Dec 11 14:59:24 +0000 2014,new morning 1 5 million sign ups far
5.43055e+17,Thu Dec 11 14:51:30 +0000 2014,tell u done listening serial send health policy story read
5.42832e+17,Thu Dec 11 00:03:26 +0000 2014,today cartoon
5.42752e+17,Wed Dec 10 18:45:04 +0000 2014,obamacare co ops lowering price turning heat insurer
5.42723e+17,Wed Dec 10 16:49:08 +0000 2014,jrovner look workplace wellness program popular largely unproven work
5.42718e+17,Wed Dec 10 16:28:50 +0000 2014,colorado lawmaker unhappy obamacare exchange spent money
5.42717e+17,Wed Dec 10 16:27:28 +0000 2014,aid
5.42713e+17,Wed Dec 10 16:11:33 +0000 2014,gruber
5.42387e+17,Tue Dec 09 18:33:56 +0000 2014,doctor testimony critical fate border kid seeking asylum
5.42358e+17,Tue Dec 09 16:39:12 +0000 2014,icymi hhs contracting bonanza 8 chart obamacare creates boom federal contractor
5.42071e+17,Mon Dec 08 21:39:34 +0000 2014,hhs contracting bonanza 8 chart
5.42071e+17,Mon Dec 08 21:39:08 +0000 2014,obamacare creates boom federal contractor
5.42071e+17,Mon Dec 08 21:38:27 +0000 2014,looking senior web editor see posting
5.40946e+17,Fri Dec 05 19:11:10 +0000 2014,friday funny
5.40944e+17,Fri Dec 05 19:00:21 +0000 2014,federal official urge marketplace consumer look better deal 2015
5.40938e+17,Fri Dec 05 18:37:02 +0000 2014,switching spouse plan difficult timing right
5.40901e+17,Fri Dec 05 16:10:43 +0000 2014,minnesota employer get religious exemption health law birth control mandate
5.40901e+17,Fri Dec 05 16:09:34 +0000 2014,looking health coverage official say shop around find best deal
5.40602e+17,Thu Dec 04 20:20:22 +0000 2014,medicaid expansion name may fly florida lawmaker
5.40597e+17,Thu Dec 04 20:03:49 +0000 2014,getting obamacare insurance
5.40539e+17,Thu Dec 04 16:10:48 +0000 2014,health spending grew 2013 slowest rate since 1960 keep
5.40536e+17,Thu Dec 04 16:00:24 +0000 2014,urban institute 10 million got coverage due obamacare
5.40536e+17,Thu Dec 04 15:59:29 +0000 2014,many small business using health insurance exchange designed
5.40257e+17,Wed Dec 03 21:31:18 +0000 2014,growth u health spending 2013 lowest since 1960
5.40229e+17,Wed Dec 03 19:40:07 +0000 2014,smoked
5.40225e+17,Wed Dec 03 19:23:55 +0000 2014,people remain uninsured one man explains
5.40219e+17,Wed Dec 03 18:58:26 +0000 2014,big data offer new strategy public health campaign
5.3987e+17,Tue Dec 02 19:53:11 +0000 2014,probably going pay pocket specialty drug next year
5.39851e+17,Tue Dec 02 18:38:29 +0000 2014,happens scotus strike health law subsidy jrovner dig ifs
5.39825e+17,Tue Dec 02 16:53:00 +0000 2014,health law focus turn irs ability identify without insurance
5.39545e+17,Mon Dec 01 22:20:36 +0000 2014,rt dwebbkhn shorter aco proposed rule carrot
5.39544e+17,Mon Dec 01 22:19:12 +0000 2014,new aco rule would delay penalty extra three year jordanrau latest
5.39525e+17,Mon Dec 01 21:01:14 +0000 2014,world best health care cartoon least according reporterandrew
5.39507e+17,Mon Dec 01 19:49:11 +0000 2014,school district pay health care get itemized bill
5.39492e+17,Mon Dec 01 18:53:01 +0000 2014,medicare tightens non emergency use ambulance combat fraud
5.39488e+17,Mon Dec 01 18:33:40 +0000 2014,wonk looked lowest cost silver plan 34 state found premium cost
5.39451e+17,Mon Dec 01 16:10:08 +0000 2014,supreme court consider case job protection pregnant woman
5.39451e+17,Mon Dec 01 16:09:36 +0000 2014,enrollment pennsylvania medicaid expansion starting
5.39451e+17,Mon Dec 01 16:08:01 +0000 2014,small business health insurance exchange struggling
5.39433e+17,Mon Dec 01 14:58:43 +0000 2014,rt jordanrau avg premium dropping 3 new carrier offering cheapest plan
5.39427e+17,Mon Dec 01 14:32:15 +0000 2014,data dig competition help restrain premium federal health marketplace
5.37678e+17,Wed Nov 26 18:44:09 +0000 2014,nearly half million select obamacare plan first week
5.37658e+17,Wed Nov 26 17:22:21 +0000 2014,starting thanksgiving early laugh
5.37343e+17,Tue Nov 25 20:33:10 +0000 2014,thinking dropping employee health plan giving buy better read first
5.37343e+17,Tue Nov 25 20:31:26 +0000 2014,administration warns employer dump sick worker plan
5.37328e+17,Tue Nov 25 19:32:04 +0000 2014,obamacare plan might auto renew take look anyway
5.37314e+17,Tue Nov 25 18:37:01 +0000 2014,obama official seek clarify abortion coverage rule
5.37282e+17,Tue Nov 25 16:30:04 +0000 2014,hhs secretary call increased transparency
5.37282e+17,Tue Nov 25 16:28:39 +0000 2014,meal going mean waistline calorie count coming
5.37268e+17,Tue Nov 25 15:34:16 +0000 2014,worried calorie haiku today something say matter
5.36996e+17,Mon Nov 24 21:32:05 +0000 2014,unfriendly sky
5.3697e+17,Mon Nov 24 19:49:43 +0000 2014,really looming doctor shortage say
5.36953e+17,Mon Nov 24 18:42:04 +0000 2014,hhs formally move close loophole allowing plan without hospital benefit
5.36924e+17,Mon Nov 24 16:46:37 +0000 2014,house oversight panel call gruber
5.36924e+17,Mon Nov 24 16:45:55 +0000 2014,could obamacare auto renew enrollment health insurance plan
5.35925e+17,Fri Nov 21 22:36:47 +0000 2014,weekend started start laugh
5.35877e+17,Fri Nov 21 19:25:00 +0000 2014,julie_appleby talk former hhs official gary cohen narrow network
5.35876e+17,Fri Nov 21 19:22:52 +0000 2014,wall street bullish 2015 obamacare enrollment
5.35842e+17,Fri Nov 21 17:07:31 +0000 2014,1 4 uninsured say afford buy health insurance expect remain uninsured
5.35836e+17,Fri Nov 21 16:42:55 +0000 2014,oklahoma asks supreme court hear health law challenge
5.35836e+17,Fri Nov 21 16:42:14 +0000 2014,detail hhs acknowledges health law enrollment overcounting mistake
5.35529e+17,Thu Nov 20 20:22:34 +0000 2014,costly hepatitis c treatment help drive 12 percent drug spending jump
5.355e+17,Thu Nov 20 18:30:17 +0000 2014,senior obesity counseling benefit go largely unused
5.35474e+17,Thu Nov 20 16:45:05 +0000 2014,rep paul ryan lay gop obamacare alternative
5.35474e+17,Thu Nov 20 16:44:17 +0000 2014,eyeing 2016 presidential run republican medicaid expansion
5.35234e+17,Thu Nov 20 00:50:07 +0000 2014,brother
5.35157e+17,Wed Nov 19 19:46:23 +0000 2014,medicaid ill hep c get expensive drug
5.35144e+17,Wed Nov 19 18:54:33 +0000 2014,confusion
5.35139e+17,Wed Nov 19 18:33:48 +0000 2014,watch 6 possible pitfall considering employer 2015 health insurance plan
5.35104e+17,Wed Nov 19 16:14:59 +0000 2014,voted obama 2008 helping gop sue president obamacare
5.35102e+17,Wed Nov 19 16:05:55 +0000 2014,obamacare state exchange progress report
5.35101e+17,Wed Nov 19 16:03:48 +0000 2014,many still struggling healthcare gov
5.34828e+17,Tue Nov 18 22:00:10 +0000 2014,california expands medicaid new beneficiary
5.34822e+17,Tue Nov 18 21:32:54 +0000 2014,today cartoon
5.34821e+17,Tue Nov 18 21:30:54 +0000 2014,az join co
5.3482e+17,Tue Nov 18 21:28:02 +0000 2014,pacemaker get hacked tv
5.34771e+17,Tue Nov 18 18:13:03 +0000 2014,california expands medicaid many
5.34742e+17,Tue Nov 18 16:14:43 +0000 2014,alaska
5.34741e+17,Tue Nov 18 16:13:48 +0000 2014,health marketplace chief pleased good couple day
5.34717e+17,Tue Nov 18 14:38:11 +0000 2014,jrovner spoke jonathan gruber obamacare comment newshour
5.34445e+17,Mon Nov 17 20:35:57 +0000 2014,vital record
5.34445e+17,Mon Nov 17 20:34:58 +0000 2014,paid negotiated deal hide health care cost
5.3435e+17,Mon Nov 17 14:17:53 +0000 2014,insurance exchange launch glitch
5.3338e+17,Fri Nov 14 22:05:10 +0000 2014,state health insurance exchange hope woo urban minority
5.33332e+17,Fri Nov 14 18:55:13 +0000 2014,health law using medicare improve hospital quality
5.33324e+17,Fri Nov 14 18:22:36 +0000 2014,obamacare enrollment window tight
5.33312e+17,Fri Nov 14 17:34:17 +0000 2014,icymi enrollment encore series need know obamacare open enrollment begin tomorrow
5.33293e+17,Fri Nov 14 16:18:28 +0000 2014,democrat
5.33293e+17,Fri Nov 14 16:17:49 +0000 2014,market new healthcare coverage expect
5.32964e+17,Thu Nov 13 18:30:58 +0000 2014,study health american child could even officially started
5.32962e+17,Thu Nov 13 18:22:53 +0000 2014,million medicaid kid missing regular checkup
5.32936e+17,Thu Nov 13 16:40:44 +0000 2014,maryagnescarey answer question obamacare enrollment option newshour
5.32934e+17,Thu Nov 13 16:33:08 +0000 2014,kind help expect premium rt jordanrau kaiserfamfound 2015 subsidy calculator
5.32933e+17,Thu Nov 13 16:28:39 +0000 2014,healthcare gov open saturday
5.32933e+17,Thu Nov 13 16:27:53 +0000 2014,official plan new strategy new obamacare enrollment period
5.32906e+17,Thu Nov 13 14:40:23 +0000 2014,rt philgalewitz million kid medicaid failing get preventive exam see state measure
5.32638e+17,Wed Nov 12 20:55:30 +0000 2014,cartoon typo
5.3262e+17,Wed Nov 12 19:43:19 +0000 2014,red state idaho launching obamacare exchange philgalewitz explains
5.32614e+17,Wed Nov 12 19:22:17 +0000 2014,heavy smoker
5.32612e+17,Wed Nov 12 19:13:32 +0000 2014,state going expand medicaid 2015
5.32607e+17,Wed Nov 12 18:52:43 +0000 2014,maryagnescarey answer consumer obamacare enrollment reopens
5.32573e+17,Wed Nov 12 16:36:09 +0000 2014,big bill surprise e r patient
5.32572e+17,Wed Nov 12 16:33:09 +0000 2014,state make sure obamacare go smoother time clock ticking
5.32559e+17,Wed Nov 12 15:40:51 +0000 2014,medicare planning offer heavy smoker lung cancer scan lvgillespie report one family fight
5.32256e+17,Tue Nov 11 19:36:33 +0000 2014,water
5.32255e+17,Tue Nov 11 19:33:07 +0000 2014,want avoid obamacare penalty better watch enrollment calendar
5.32241e+17,Tue Nov 11 18:38:48 +0000 2014,obamacare enrollment question answer
5.32241e+17,Tue Nov 11 18:37:57 +0000 2014,jayhancock1 explains employer getting ready open enrollment
5.32205e+17,Tue Nov 11 16:14:00 +0000 2014,detail va secretary announces complete overhaul
5.32204e+17,Tue Nov 11 16:13:05 +0000 2014,governor
5.32204e+17,Tue Nov 11 16:10:53 +0000 2014,hhs lower estimate health law sign ups
5.31907e+17,Mon Nov 10 20:31:10 +0000 2014,let get little closer obamacare
5.31889e+17,Mon Nov 10 19:20:38 +0000 2014,l county health department allegedly falsified nursing home probe record
5.31875e+17,Mon Nov 10 18:22:53 +0000 2014,cigna agrees reduce cost hiv aid drug florida
5.31863e+17,Mon Nov 10 17:38:17 +0000 2014,5 tip enrolling obamacare
5.31842e+17,Mon Nov 10 16:12:38 +0000 2014,need know obamacare insurance marketplace enrollment start week
5.31825e+17,Mon Nov 10 15:06:39 +0000 2014,latino staying away health insurance even though many qualify subsidy
5.31825e+17,Mon Nov 10 15:04:34 +0000 2014,window shopper view health plan buy healthcare gov starting today detail
5.30846e+17,Fri Nov 07 22:14:09 +0000 2014,happy friday
5.30829e+17,Fri Nov 07 21:09:01 +0000 2014,premature birth
5.30807e+17,Fri Nov 07 19:40:10 +0000 2014,surprising move
5.30787e+17,Fri Nov 07 18:21:56 +0000 2014,breaking news high court hear challenge health law subsidy
5.30765e+17,Fri Nov 07 16:53:18 +0000 2014,5 tip enrolling obamacare
5.30757e+17,Fri Nov 07 16:22:58 +0000 2014,al patient win fight medicare reimbursement speech device
5.30751e+17,Fri Nov 07 15:56:34 +0000 2014,gop obamacare list repeal law
5.3075e+17,Fri Nov 07 15:54:46 +0000 2014,president obama say protect obamacare gop
5.30445e+17,Thu Nov 06 19:42:24 +0000 2014,sarahvarney4 msnbc right talking obamacare open enrollment tune answer
5.30443e+17,Thu Nov 06 19:34:27 +0000 2014,junkyard dog obamacare
5.30424e+17,Thu Nov 06 18:17:27 +0000 2014,much mri
5.30424e+17,Thu Nov 06 18:16:41 +0000 2014,detail obama
5.30102e+17,Wed Nov 05 21:00:44 +0000 2014,better care sick end life jennyagold nancymetcalf discus
5.3008e+17,Wed Nov 05 19:31:40 +0000 2014,nation health ballot measure shake mixed bag
5.3008e+17,Wed Nov 05 19:30:46 +0000 2014,republican gubernatorial victory make medicaid expansion unlikely 5 state
5.30037e+17,Wed Nov 05 16:41:32 +0000 2014,insurance plan cover hospital stay allowed obamacare rule
5.30037e+17,Wed Nov 05 16:39:51 +0000 2014,america voted health issue
5.30037e+17,Wed Nov 05 16:39:14 +0000 2014,senate gop republican take obamacare
5.2987e+17,Wed Nov 05 05:38:31 +0000 2014,rt reporterandrew election watcher
5.29742e+17,Tue Nov 04 21:07:24 +0000 2014,majority grippe
5.29723e+17,Tue Nov 04 19:51:56 +0000 2014,hospital look hospitality cue
5.29719e+17,Tue Nov 04 19:37:58 +0000 2014,obama administration closing health law loophole plan without hospitalization
5.29677e+17,Tue Nov 04 16:51:38 +0000 2014,election day know voter frustration gov race medicaid
5.29644e+17,Tue Nov 04 14:41:01 +0000 2014,rt philgalewitz hhs say state permanently get 90 federal funding modernize medicaid enrollment system temporary
5.29431e+17,Tue Nov 04 00:34:06 +0000 2014,sure get dark earlier sitting around site look nice tablet
5.29406e+17,Mon Nov 03 22:55:13 +0000 2014,cartoon ballot pox election2014
5.29352e+17,Mon Nov 03 19:18:49 +0000 2014,much know insurance probably le think
5.29338e+17,Mon Nov 03 18:23:58 +0000 2014,home health worker struggle better pay health insurance
5.29314e+17,Mon Nov 03 16:47:56 +0000 2014,next health law republican claim control senate
